Object_Name,X,Y,Z
Curve.046,1.2116,0.0,0.859
Curve.046,1.2153,0.0,0.8621
Curve.046,1.2192,0.0,0.8649
Curve.046,1.2231,0.0,0.8674
Curve.046,1.227,0.0,0.8694
Curve.046,1.2309,0.0,0.8709
Curve.046,1.2348,0.0,0.8719
Curve.046,1.2385,0.0,0.8724
Curve.046,1.2404,0.0,0.8721
Curve.046,1.2432,0.0,0.8711
Curve.046,1.2469,0.0,0.8695
Curve.046,1.2518,0.0,0.8676
Curve.046,1.2582,0.0,0.8655
Curve.046,1.266,0.0,0.8633
Curve.046,1.2756,0.0,0.8612
Curve.046,1.2871,0.0,0.8593
Curve.046,1.3008,0.0,0.8579
Curve.046,1.3167,0.0,0.857
Curve.046,1.335,0.0,0.8569
Curve.046,1.356,0.0,0.8576
Curve.046,1.3677,0.0,0.8591
Curve.046,1.3806,0.0,0.8623
Curve.046,1.3943,0.0,0.8671
Curve.046,1.4083,0.0,0.8733
Curve.046,1.4223,0.0,0.8808
Curve.046,1.4359,0.0,0.8895
Curve.046,1.4485,0.0,0.8993
Curve.046,1.4597,0.0,0.91
Curve.046,1.4691,0.0,0.9215
Curve.046,1.4763,0.0,0.9337
Curve.046,1.4808,0.0,0.9465
Curve.046,1.4821,0.0,0.9596
Curve.046,1.4816,0.0,0.9674
Curve.046,1.4805,0.0,0.9748
Curve.046,1.4788,0.0,0.982
Curve.046,1.4765,0.0,0.9889
Curve.046,1.4737,0.0,0.9955
Curve.046,1.4705,0.0,1.0019
Curve.046,1.4668,0.0,1.008
Curve.046,1.4627,0.0,1.0138
Curve.046,1.4583,0.0,1.0194
Curve.046,1.4535,0.0,1.0248
Curve.046,1.4484,0.0,1.0299
Curve.046,1.1967,0.0,0.9524
Curve.046,1.1967,0.0,0.9177
Curve.046,1.1986,0.0,0.919
Curve.046,1.2006,0.0,0.9203
Curve.046,1.2026,0.0,0.9216
Curve.046,1.2045,0.0,0.9229
Curve.046,1.2065,0.0,0.9242
Curve.046,1.2085,0.0,0.9255
Curve.046,1.2104,0.0,0.9268
Curve.046,1.2123,0.0,0.9281
Curve.046,1.2143,0.0,0.9294
Curve.046,1.2162,0.0,0.9307
Curve.046,1.2181,0.0,0.932
Curve.046,1.2201,0.0,0.9332
Curve.046,1.2171,0.0,0.9353
Curve.046,1.2143,0.0,0.9374
Curve.046,1.2117,0.0,0.9394
Curve.046,1.2093,0.0,0.9413
Curve.046,1.207,0.0,0.9431
Curve.046,1.2049,0.0,0.9449
Curve.046,1.203,0.0,0.9465
Curve.046,1.2013,0.0,0.948
Curve.046,1.1998,0.0,0.9493
Curve.046,1.1985,0.0,0.9505
Curve.046,1.1975,0.0,0.9516
Curve.046,1.4125,0.0,1.0565
Curve.046,1.4104,0.0,1.0577
Curve.046,1.4083,0.0,1.0589
Curve.046,1.4062,0.0,1.0601
Curve.046,1.4041,0.0,1.0613
Curve.046,1.4021,0.0,1.0624
Curve.046,1.4,0.0,1.0635
Curve.046,1.3979,0.0,1.0646
Curve.046,1.3958,0.0,1.0656
Curve.046,1.3937,0.0,1.0666
Curve.046,1.3917,0.0,1.0677
Curve.046,1.3896,0.0,1.0686
Curve.046,1.3876,0.0,1.0696
Curve.046,1.3771,0.0,1.0742
Curve.046,1.3665,0.0,1.0783
Curve.046,1.3562,0.0,1.082
Curve.046,1.3462,0.0,1.0854
Curve.046,1.3366,0.0,1.0887
Curve.046,1.3275,0.0,1.092
Curve.046,1.3192,0.0,1.0955
Curve.046,1.3116,0.0,1.0992
Curve.046,1.305,0.0,1.1034
Curve.046,1.2995,0.0,1.108
Curve.046,1.2951,0.0,1.1134
Curve.046,1.2921,0.0,1.1196
Curve.046,1.291,0.0,1.1243
Curve.046,1.291,0.0,1.1288
Curve.046,1.2919,0.0,1.1332
Curve.046,1.294,0.0,1.1374
Curve.046,1.2971,0.0,1.1412
Curve.046,1.3012,0.0,1.1447
Curve.046,1.3064,0.0,1.1478
Curve.046,1.3127,0.0,1.1504
Curve.046,1.3201,0.0,1.1526
Curve.046,1.3286,0.0,1.1541
Curve.046,1.3381,0.0,1.155
Curve.046,1.3488,0.0,1.1552
Curve.046,1.3599,0.0,1.1545
Curve.046,1.3708,0.0,1.1529
Curve.046,1.3813,0.0,1.1505
Curve.046,1.3914,0.0,1.1475
Curve.046,1.4011,0.0,1.1439
Curve.046,1.4101,0.0,1.1401
Curve.046,1.4184,0.0,1.1361
Curve.046,1.4259,0.0,1.132
Curve.046,1.4326,0.0,1.128
Curve.046,1.4382,0.0,1.1243
Curve.046,1.4428,0.0,1.121
Curve.046,1.4462,0.0,1.1183
Curve.046,1.4462,0.0,1.12
Curve.046,1.4462,0.0,1.1246
Curve.046,1.4462,0.0,1.1316
Curve.046,1.4462,0.0,1.1403
Curve.046,1.4462,0.0,1.1503
Curve.046,1.4462,0.0,1.1608
Curve.046,1.4462,0.0,1.1713
Curve.046,1.4462,0.0,1.1812
Curve.046,1.4462,0.0,1.19
Curve.046,1.4462,0.0,1.197
Curve.046,1.4462,0.0,1.2016
Curve.046,1.4462,0.0,1.2032
Curve.046,1.4452,0.0,1.2022
Curve.046,1.4437,0.0,1.2006
Curve.046,1.4419,0.0,1.1988
Curve.046,1.4397,0.0,1.1967
Curve.046,1.4372,0.0,1.1946
Curve.046,1.4345,0.0,1.1924
Curve.046,1.4315,0.0,1.1904
Curve.046,1.4284,0.0,1.1886
Curve.046,1.4252,0.0,1.1872
Curve.046,1.4219,0.0,1.1862
Curve.046,1.4186,0.0,1.1858
Curve.046,1.4153,0.0,1.1861
Curve.046,1.4086,0.0,1.1875
Curve.046,1.4012,0.0,1.1889
Curve.046,1.3931,0.0,1.1902
Curve.046,1.3844,0.0,1.1916
Curve.046,1.3752,0.0,1.1929
Curve.046,1.3653,0.0,1.1941
Curve.046,1.355,0.0,1.1952
Curve.046,1.3443,0.0,1.1962
Curve.046,1.3331,0.0,1.197
Curve.046,1.3215,0.0,1.1976
Curve.046,1.3096,0.0,1.1979
Curve.046,1.2974,0.0,1.198
Curve.046,1.2834,0.0,1.197
Curve.046,1.2699,0.0,1.1943
Curve.046,1.257,0.0,1.1901
Curve.046,1.2449,0.0,1.1844
Curve.046,1.2336,0.0,1.1773
Curve.046,1.2233,0.0,1.1689
Curve.046,1.2141,0.0,1.1594
Curve.046,1.2063,0.0,1.1489
Curve.046,1.1999,0.0,1.1374
Curve.046,1.195,0.0,1.1251
Curve.046,1.1918,0.0,1.1121
Curve.046,1.1904,0.0,1.0986
Curve.046,1.1911,0.0,1.0804
Curve.046,1.1942,0.0,1.0644
Curve.046,1.1993,0.0,1.0504
Curve.046,1.2061,0.0,1.0382
Curve.046,1.2144,0.0,1.0278
Curve.046,1.2237,0.0,1.0188
Curve.046,1.2338,0.0,1.0113
Curve.046,1.2444,0.0,1.0049
Curve.046,1.2551,0.0,0.9995
Curve.046,1.2656,0.0,0.995
Curve.046,1.2757,0.0,0.9912
Curve.046,1.2849,0.0,0.988
Curve.046,1.2858,0.0,0.9877
Curve.046,1.2867,0.0,0.9873
Curve.046,1.2877,0.0,0.987
Curve.046,1.2887,0.0,0.9867
Curve.046,1.2896,0.0,0.9864
Curve.046,1.2907,0.0,0.986
Curve.046,1.2917,0.0,0.9857
Curve.046,1.2927,0.0,0.9854
Curve.046,1.2938,0.0,0.985
Curve.046,1.2949,0.0,0.9847
Curve.046,1.2959,0.0,0.9843
Curve.046,1.2971,0.0,0.984
Curve.046,1.3053,0.0,0.9893
Curve.046,1.3132,0.0,0.9944
Curve.046,1.3208,0.0,0.9993
Curve.046,1.328,0.0,1.004
Curve.046,1.335,0.0,1.0084
Curve.046,1.3415,0.0,1.0125
Curve.046,1.3477,0.0,1.0164
Curve.046,1.3535,0.0,1.02
Curve.046,1.3589,0.0,1.0233
Curve.046,1.3638,0.0,1.0263
Curve.046,1.3684,0.0,1.029
Curve.046,1.3725,0.0,1.0314
Curve.046,1.3752,0.0,1.033
Curve.046,1.378,0.0,1.0346
Curve.046,1.3809,0.0,1.0364
Curve.046,1.3839,0.0,1.0383
Curve.046,1.3871,0.0,1.0402
Curve.046,1.3904,0.0,1.0423
Curve.046,1.3938,0.0,1.0444
Curve.046,1.3973,0.0,1.0467
Curve.046,1.401,0.0,1.049
Curve.046,1.4047,0.0,1.0514
Curve.046,1.4086,0.0,1.0539
Curve.041,1.3065,-0.0061,1.2366
Curve.041,1.2809,-0.0061,1.2267
Curve.041,1.2555,-0.0061,1.2171
Curve.041,1.2303,-0.0061,1.2076
Curve.041,1.2054,-0.0061,1.1984
Curve.041,1.1807,-0.0061,1.1894
Curve.041,1.1564,-0.0061,1.1807
Curve.041,1.1324,-0.0061,1.1723
Curve.041,1.1089,-0.0061,1.1641
Curve.041,1.0858,-0.0061,1.1563
Curve.041,1.0632,-0.0061,1.1488
Curve.041,1.0412,-0.0061,1.1417
Curve.041,1.0198,-0.0061,1.1349
Curve.041,0.9711,-0.0061,1.1196
Curve.041,0.9116,-0.0061,1.1007
Curve.041,0.8431,-0.0061,1.0783
Curve.041,0.7673,-0.0061,1.0527
Curve.041,0.6857,-0.0061,1.024
Curve.041,0.6002,-0.0061,0.9925
Curve.041,0.5123,-0.0061,0.9582
Curve.041,0.4238,-0.0061,0.9215
Curve.041,0.3363,-0.0061,0.8824
Curve.041,0.2515,-0.0061,0.8411
Curve.041,0.171,-0.0061,0.798
Curve.041,0.0966,-0.0061,0.753
Curve.041,0.0971,-0.0061,0.7529
Curve.041,0.0984,-0.0061,0.7524
Curve.041,0.1004,-0.0061,0.7516
Curve.041,0.1028,-0.0061,0.7506
Curve.041,0.1056,-0.0061,0.7496
Curve.041,0.1085,-0.0061,0.7484
Curve.041,0.1114,-0.0061,0.7473
Curve.041,0.1142,-0.0061,0.7462
Curve.041,0.1166,-0.0061,0.7453
Curve.041,0.1186,-0.0061,0.7445
Curve.041,0.1199,-0.0061,0.744
Curve.041,0.1204,-0.0061,0.7438
Curve.041,0.1623,-0.0061,0.7668
Curve.041,0.2018,-0.0061,0.7873
Curve.041,0.2393,-0.0061,0.8055
Curve.041,0.2748,-0.0061,0.8216
Curve.041,0.3086,-0.0061,0.8359
Curve.041,0.3409,-0.0061,0.8486
Curve.041,0.3717,-0.0061,0.86
Curve.041,0.4015,-0.0061,0.8704
Curve.041,0.4303,-0.0061,0.8799
Curve.041,0.4583,-0.0061,0.8888
Curve.041,0.4857,-0.0061,0.8973
Curve.041,0.5128,-0.0061,0.9058
Curve.041,0.5473,-0.0061,0.916
Curve.041,0.591,-0.0061,0.9281
Curve.041,0.6425,-0.0061,0.9417
Curve.041,0.6999,-0.0061,0.9565
Curve.041,0.7617,-0.0061,0.9722
Curve.041,0.8263,-0.0061,0.9884
Curve.041,0.892,-0.0061,1.0049
Curve.041,0.9572,-0.0061,1.0213
Curve.041,1.0203,-0.0061,1.0372
Curve.041,1.0796,-0.0061,1.0525
Curve.041,1.1336,-0.0061,1.0667
Curve.041,1.1805,-0.0061,1.0796
Curve.041,1.1952,-0.0061,1.0838
Curve.041,1.2103,-0.0061,1.0881
Curve.041,1.2257,-0.0061,1.0927
Curve.041,1.2416,-0.0061,1.0975
Curve.041,1.2577,-0.0061,1.1026
Curve.041,1.2742,-0.0061,1.1078
Curve.041,1.2909,-0.0061,1.1132
Curve.041,1.3079,-0.0061,1.1188
Curve.041,1.3252,-0.0061,1.1246
Curve.041,1.3427,-0.0061,1.1306
Curve.041,1.3604,-0.0061,1.1368
Curve.041,1.3783,-0.0061,1.1432
Curve.041,1.3741,-0.0061,1.149
Curve.041,1.3698,-0.0061,1.1549
Curve.041,1.3656,-0.0061,1.1607
Curve.041,1.3612,-0.0061,1.1666
Curve.041,1.3569,-0.0061,1.1724
Curve.041,1.3525,-0.0061,1.1782
Curve.041,1.3481,-0.0061,1.1841
Curve.041,1.3436,-0.0061,1.1899
Curve.041,1.3391,-0.0061,1.1958
Curve.041,1.3345,-0.0061,1.2016
Curve.041,1.33,-0.0061,1.2074
Curve.041,1.3253,-0.0061,1.2133
Curve.041,1.3238,-0.0061,1.2153
Curve.041,1.3222,-0.0061,1.2172
Curve.041,1.3207,-0.0061,1.2192
Curve.041,1.3191,-0.0061,1.2211
Curve.041,1.3175,-0.0061,1.2231
Curve.041,1.316,-0.0061,1.225
Curve.041,1.3144,-0.0061,1.227
Curve.041,1.3128,-0.0061,1.2289
Curve.041,1.3112,-0.0061,1.2308
Curve.041,1.3097,-0.0061,1.2328
Curve.041,1.3081,-0.0061,1.2347
Curve.041,1.4316,-0.0061,1.0641
Curve.041,1.4255,-0.0061,1.06
Curve.041,1.4196,-0.0061,1.056
Curve.041,1.4138,-0.0061,1.0522
Curve.041,1.4083,-0.0061,1.0486
Curve.041,1.4029,-0.0061,1.0451
Curve.041,1.3977,-0.0061,1.0417
Curve.041,1.3928,-0.0061,1.0386
Curve.041,1.3881,-0.0061,1.0356
Curve.041,1.3836,-0.0061,1.0328
Curve.041,1.3793,-0.0061,1.0302
Curve.041,1.3753,-0.0061,1.0278
Curve.041,1.3715,-0.0061,1.0256
Curve.041,1.344,-0.0061,1.0088
Curve.041,1.3051,-0.0061,0.984
Curve.041,1.2571,-0.0061,0.9526
Curve.041,1.2022,-0.0061,0.9162
Curve.041,1.1426,-0.0061,0.8764
Curve.041,1.0806,-0.0061,0.8347
Curve.041,1.0184,-0.0061,0.7926
Curve.041,0.9583,-0.0061,0.7518
Curve.041,0.9024,-0.0061,0.7138
Curve.041,0.853,-0.0061,0.6801
Curve.041,0.8124,-0.0061,0.6523
Curve.041,0.7828,-0.0061,0.6319
Curve.041,0.7562,-0.0061,0.6122
Curve.041,0.7239,-0.0061,0.5863
Curve.041,0.687,-0.0061,0.5552
Curve.041,0.6469,-0.0061,0.5204
Curve.041,0.6048,-0.0061,0.4829
Curve.041,0.5618,-0.0061,0.4441
Curve.041,0.5191,-0.0061,0.4052
Curve.041,0.478,-0.0061,0.3673
Curve.041,0.4397,-0.0061,0.3318
Curve.041,0.4053,-0.0061,0.2998
Curve.041,0.3762,-0.0061,0.2726
Curve.041,0.3535,-0.0061,0.2514
Curve.041,0.3534,-0.0061,0.2508
Curve.041,0.3533,-0.0061,0.2492
Curve.041,0.3531,-0.0061,0.2469
Curve.041,0.3528,-0.0061,0.2439
Curve.041,0.3525,-0.0061,0.2405
Curve.041,0.3522,-0.0061,0.2369
Curve.041,0.3519,-0.0061,0.2333
Curve.041,0.3515,-0.0061,0.2299
Curve.041,0.3513,-0.0061,0.227
Curve.041,0.3511,-0.0061,0.2246
Curve.041,0.3509,-0.0061,0.223
Curve.041,0.3509,-0.0061,0.2224
Curve.041,0.409,-0.0061,0.2744
Curve.041,0.4608,-0.0061,0.32
Curve.041,0.5068,-0.0061,0.36
Curve.041,0.5478,-0.0061,0.395
Curve.041,0.5844,-0.0061,0.4256
Curve.041,0.6172,-0.0061,0.4526
Curve.041,0.647,-0.0061,0.4765
Curve.041,0.6743,-0.0061,0.4979
Curve.041,0.6998,-0.0061,0.5176
Curve.041,0.7242,-0.0061,0.5362
Curve.041,0.7481,-0.0061,0.5543
Curve.041,0.7723,-0.0061,0.5727
Curve.041,0.8051,-0.0061,0.5972
Curve.041,0.8423,-0.0061,0.6244
Curve.041,0.8828,-0.0061,0.6534
Curve.041,0.9257,-0.0061,0.6837
Curve.041,0.9698,-0.0061,0.7146
Curve.041,1.0143,-0.0061,0.7454
Curve.041,1.058,-0.0061,0.7754
Curve.041,1.0999,-0.0061,0.8039
Curve.041,1.139,-0.0061,0.8303
Curve.041,1.1743,-0.0061,0.8539
Curve.041,1.2047,-0.0061,0.874
Curve.041,1.2293,-0.0061,0.89
Curve.041,1.2495,-0.0061,0.9029
Curve.041,1.2693,-0.0061,0.9157
Curve.041,1.2889,-0.0061,0.9284
Curve.041,1.3081,-0.0061,0.9408
Curve.041,1.3269,-0.0061,0.9531
Curve.041,1.3455,-0.0061,0.9652
Curve.041,1.3637,-0.0061,0.9771
Curve.041,1.3816,-0.0061,0.9889
Curve.041,1.3992,-0.0061,1.0005
Curve.041,1.4165,-0.0061,1.0119
Curve.041,1.4334,-0.0061,1.0231
Curve.041,1.4501,-0.0061,1.0342
Curve.041,1.4498,-0.0061,1.0346
Curve.041,1.4495,-0.0061,1.0351
Curve.041,1.4493,-0.0061,1.0355
Curve.041,1.449,-0.0061,1.036
Curve.041,1.4487,-0.0061,1.0364
Curve.041,1.4485,-0.0061,1.0369
Curve.041,1.4482,-0.0061,1.0373
Curve.041,1.4479,-0.0061,1.0378
Curve.041,1.4476,-0.0061,1.0383
Curve.041,1.4474,-0.0061,1.0387
Curve.041,1.4471,-0.0061,1.0392
Curve.041,1.4468,-0.0061,1.0396
Curve.041,1.4456,-0.0061,1.0416
Curve.041,1.4443,-0.0061,1.0437
Curve.041,1.4431,-0.0061,1.0457
Curve.041,1.4418,-0.0061,1.0478
Curve.041,1.4406,-0.0061,1.0498
Curve.041,1.4393,-0.0061,1.0518
Curve.041,1.4381,-0.0061,1.0539
Curve.041,1.4368,-0.0061,1.0559
Curve.041,1.4355,-0.0061,1.058
Curve.041,1.4342,-0.0061,1.06
Curve.041,1.4329,-0.0061,1.0621
Curve.041,1.8166,-0.0061,1.4706
Curve.041,1.7852,-0.0061,1.4528
Curve.041,1.7512,-0.0061,1.4344
Curve.041,1.7148,-0.0061,1.4156
Curve.041,1.6764,-0.0061,1.3965
Curve.041,1.6361,-0.0061,1.3771
Curve.041,1.5942,-0.0061,1.3577
Curve.041,1.5509,-0.0061,1.3382
Curve.041,1.5067,-0.0061,1.3187
Curve.041,1.4616,-0.0061,1.2994
Curve.041,1.4159,-0.0061,1.2804
Curve.041,1.37,-0.0061,1.2617
Curve.041,1.3241,-0.0061,1.2435
Curve.041,1.3252,-0.0061,1.2421
Curve.041,1.3263,-0.0061,1.2408
Curve.041,1.3274,-0.0061,1.2394
Curve.041,1.3285,-0.0061,1.2381
Curve.041,1.3296,-0.0061,1.2367
Curve.041,1.3307,-0.0061,1.2354
Curve.041,1.3318,-0.0061,1.234
Curve.041,1.3328,-0.0061,1.2326
Curve.041,1.3339,-0.0061,1.2313
Curve.041,1.335,-0.0061,1.2299
Curve.041,1.3361,-0.0061,1.2286
Curve.041,1.3372,-0.0061,1.2272
Curve.041,1.3423,-0.0061,1.2207
Curve.041,1.3474,-0.0061,1.2143
Curve.041,1.3524,-0.0061,1.2078
Curve.041,1.3573,-0.0061,1.2013
Curve.041,1.3622,-0.0061,1.1949
Curve.041,1.3671,-0.0061,1.1884
Curve.041,1.3719,-0.0061,1.1819
Curve.041,1.3767,-0.0061,1.1754
Curve.041,1.3814,-0.0061,1.1689
Curve.041,1.386,-0.0061,1.1624
Curve.041,1.3907,-0.0061,1.1559
Curve.041,1.3952,-0.0061,1.1494
Curve.041,1.4316,-0.0061,1.1631
Curve.041,1.4683,-0.0061,1.1775
Curve.041,1.5053,-0.0061,1.1926
Curve.041,1.5424,-0.0061,1.2084
Curve.041,1.5794,-0.0061,1.225
Curve.041,1.6162,-0.0061,1.2423
Curve.041,1.6526,-0.0061,1.2603
Curve.041,1.6885,-0.0061,1.2789
Curve.041,1.7237,-0.0061,1.2982
Curve.041,1.7579,-0.0061,1.3182
Curve.041,1.7912,-0.0061,1.3388
Curve.041,1.8232,-0.0061,1.36
Curve.041,1.8055,-0.0061,1.3441
Curve.041,1.7828,-0.0061,1.3249
Curve.041,1.7559,-0.0061,1.3029
Curve.041,1.7254,-0.0061,1.2788
Curve.041,1.6922,-0.0061,1.2531
Curve.041,1.6569,-0.0061,1.2263
Curve.041,1.6204,-0.0061,1.199
Curve.041,1.5834,-0.0061,1.1716
Curve.041,1.5466,-0.0061,1.1449
Curve.041,1.5108,-0.0061,1.1192
Curve.041,1.4767,-0.0061,1.0951
Curve.041,1.4451,-0.0061,1.0733
Curve.041,1.4467,-0.0061,1.0707
Curve.041,1.4482,-0.0061,1.0682
Curve.041,1.4497,-0.0061,1.0657
Curve.041,1.4513,-0.0061,1.0632
Curve.041,1.4528,-0.0061,1.0606
Curve.041,1.4543,-0.0061,1.0581
Curve.041,1.4558,-0.0061,1.0556
Curve.041,1.4573,-0.0061,1.0531
Curve.041,1.4587,-0.0061,1.0505
Curve.041,1.4602,-0.0061,1.048
Curve.041,1.4617,-0.0061,1.0455
Curve.041,1.4631,-0.0061,1.043
Curve.041,1.5076,-0.0061,1.0729
Curve.041,1.5495,-0.0061,1.1014
Curve.041,1.5891,-0.0061,1.1286
Curve.041,1.6262,-0.0061,1.1545
Curve.041,1.661,-0.0061,1.1791
Curve.041,1.6934,-0.0061,1.2024
Curve.041,1.7235,-0.0061,1.2244
Curve.041,1.7513,-0.0061,1.2451
Curve.041,1.7769,-0.0061,1.2645
Curve.041,1.8002,-0.0061,1.2827
Curve.041,1.8214,-0.0061,1.2996
Curve.041,1.8403,-0.0061,1.3153
Curve.041,1.8675,-0.0061,1.3381
Curve.041,1.899,-0.0061,1.3651
Curve.041,1.934,-0.0061,1.3961
Curve.041,1.9714,-0.0061,1.431
Curve.041,2.0104,-0.0061,1.4696
Curve.041,2.0501,-0.0061,1.5118
Curve.041,2.0895,-0.0061,1.5574
Curve.041,2.1276,-0.0061,1.6064
Curve.041,2.1637,-0.0061,1.6586
Curve.041,2.1967,-0.0061,1.7138
Curve.041,2.2258,-0.0061,1.7719
Curve.041,2.2499,-0.0061,1.8327
Curve.041,2.2119,-0.0061,1.7867
Curve.041,2.173,-0.0061,1.7439
Curve.041,2.1337,-0.0061,1.7043
Curve.041,2.0943,-0.0061,1.6678
Curve.041,2.0552,-0.0061,1.6341
Curve.041,2.0166,-0.0061,1.6033
Curve.041,1.9789,-0.0061,1.5752
Curve.041,1.9425,-0.0061,1.5496
Curve.041,1.9078,-0.0061,1.5265
Curve.041,1.875,-0.0061,1.5057
Curve.041,1.8445,-0.0061,1.4871
